_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
3629502,36566,BP-21606,432,Richmond St W,Richmond St W,North,Spadina Ave,West,NA,10,NA,Ring,Existing,0,313152.777,4834227.094,-79.396458573,43.647939564,"c(-79.3964585770829, 43.6479395648503)"
3629503,36567,BP-21963,315,Front St W,Front St W,South,Windsor St,West,NA,10,Toronto Entertainment District,Ring,Existing,0,313657.634,4833741.819,-79.390208316,43.643565593,"c(-79.3902083125163, 43.64356559404)"
3629504,36568,BP-26566,39,Primrose Ave,Primrose Ave,North,Lake Shore Blvd W,North,NA,03,Mimico By The Lake,Ring,Existing,0,305662.12,4830470.335,-79.4893191,43.614169898,"c(-79.4893191009339, 43.6141698973953)"
3629505,36569,BP-28667,315,Dundas St E,Sherbourne St,East,Dundas St E,South,NA,13,NA,Ring,Existing,0,315220.84,4835359.645,-79.370800974,43.658107939,"c(-79.3708009742742, 43.6581079409138)"
3629506,36570,BP-36695,530,Church St,Church St,West,Maitland St,North,NA,13,Church-Wellesley Village,Ring,Existing,0,314420.074,4836117.103,-79.380715466,43.664936851,"c(-79.3807154624104, 43.664936855518)"
3629507,36571,BP-21988,325,Front St W,Blue Jays Way,East,Front St W,South,NA,10,Toronto Entertainment District,Ring,Existing,0,313594.609,4833682.759,-79.39099048,43.643034718,"c(-79.3909904766024, 43.643034721556)"
3629508,36572,BP-23476,613,Christie St,Christie St,East,Benson Ave,East,NA,12,NA,Ring,Existing,0,310856.339,4837783.798,-79.424885391,43.679976879,"c(-79.4248853964725, 43.6799768780244)"
3629509,36573,BP-29049,296,College St,College St,North,Robert St,East,NA,11,NA,Ring,Existing,0,312733.406,4835319.666,-79.401641062,43.657778771,"c(-79.4016410630645, 43.6577787717489)"
3629510,36577,BP-33082,1602A,Danforth Ave,Danforth Ave,North,Coxwell Ave,East,NA,19,THE DANNY Danforth Mosaic,Ring,Existing,0,319064.482,4838195.058,-79.323072204,43.683566513,"c(-79.3230722010897, 43.6835665127422)"
3629511,36578,BP-16509,641,Eglinton Ave W,NA,NA,Eglinton Ave W,NA,NA,12,The Eglinton Way,Ring,Temporarily Removed,0,311540.461,4840321.631,-79.416368744,43.702814751,"c(-79.4163687482903, 43.7028147504587)"
3629512,36579,BP-31931,410,Roncesvalles Ave,Howard Park Ave,North,Roncesvalles Ave,West,NA,04,Roncesvalles Village,Ring,Existing,0,308733.296,4834622.247,-79.451239768,43.651532973,"c(-79.4512397668795, 43.6515329722774)"
3629513,36580,BP-36115,1496,Queen St W,MacDonell Ave,East,Queen St W,North,NA,04,Parkdale Village,Ring,Existing,0,309815.223,4833397.829,-79.437838723,43.640505030999996,"c(-79.437838721246, 43.6405050337292)"
3629514,36585,BP-26003,529-531,Danforth Ave,Danforth Ave,South,Ferrier Ave,East,NA,14,Greektown on the Danforth,Ring,Existing,0,317054.098,4837598.442,-79.348021216,43.678232081,"c(-79.3480212218465, 43.6782320796143)"
3629515,36586,BP-35085,2,Cumberland St,Yonge St,West,Cumberland St,South,NA,11,Bloor Street,Ring,Existing,0,313897.847,4836777.464,-79.38717969,43.670887545,"c(-79.3871796939996, 43.6708875472189)"
3629516,36588,BP-31448,131,Finch Ave W,Finch Ave W,South,Routliffe Lane,East,NA,18,NA,Ring,Existing,0,310724.496,4848582.864,-79.426401665,43.777182821,"c(-79.4264016707858, 43.7771828204376)"
3629517,36590,BP-33684,1235,Danforth Ave,Danforth Ave,South,Ladysmith Ave,East,NA,14,THE DANNY Danforth Mosaic,Ring,Existing,0,318438.385,4837987.691,-79.330843125,43.681711698,"c(-79.3308431309234, 43.681711702101)"
3629518,36591,BP-23633,1906-1930,Weston Rd,Weston Rd,South,John St,East,NA,05,Weston Village,Ring,Existing,0,303411.071,4840045.057,-79.517232224,43.700354526,"c(-79.517232222377, 43.7003545254458)"
3629519,36594,BP-34129,74,Alhambra Ave,Bloor St W,South,Alhambra Ave,West,NA,04,Bloor By The Park,Ring,Existing,0,308515.751,4835107.696,-79.453933287,43.655903789,"c(-79.453933284987, 43.6559037886602)"
3629520,36596,BP-30664,450,Queen St E,Queen St E,North,Sackville St,East,NA,13,NA,Ring,Existing,0,316006.744,4835173.886,-79.36106111,43.656424431,"c(-79.3610611096923, 43.6564244362493)"
3629521,36597,BP-20018,1492,Dundas St W,Dundas St W,North,Dufferin St,West,NA,09,Little Portugal,Ring,Existing,0,310296.89,4834420.926,-79.431858283,43.649710893,"c(-79.4318582853419, 43.6497108993331)"
3629522,36598,BP-36489,5A,King St E,King St E,South,Yonge St,East,NA,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,314683.589,4834366.174,-79.377480057,43.64917271,"c(-79.3774800531633, 43.6491727092674)"
3629523,36599,BP-20723,89,Chestnut St,Chestnut St,East,Armoury St,North,NA,10,NA,Ring,Existing,0,314045.219,4834902.547,-79.385384278,43.654008991,"c(-79.3853842826458, 43.6540089931877)"
3629524,36600,BP-34029,266,Dupont St,Dupont St,North,Spadina Rd,East,NA,11,Dupont by the Castle,Ring,Existing,0,312317.537,4837232.599,-79.40677039,43.675002018,"c(-79.4067703844511, 43.6750020216556)"
3629525,36601,BP-40049,391,King St W,King St W,South,Charlotte St,South,NA,10,Toronto Entertainment District,Ring,Existing,0,313381.226,4833975.988,-79.393630703,43.645676667,"c(-79.3936307056605, 43.6456766714696)"
3629526,36602,BP-33969,05-Nov,Elm Ave,Elm Ave,South,Mount Pleasant Rd,East,NA,11,NA,Ring,Existing,0,314506.175,4837193.275,-79.379628491,43.674622692,"c(-79.3796284938803, 43.6746226950797)"
3629527,36603,BP-28567,112,St Clair Ave W,St Clair Ave W,North,Oriole Rd,East,NA,12,Yonge & St. Clair,Ring,Existing,0,312922.917,4838582.373,-79.399242375,43.687145367,"c(-79.3992423739794, 43.6871453711753)"
3629528,36604,BP-32179,4,Eastern Ave,Eastern Ave,North,Erin St,North,NA,13,NA,Ring,Existing,0,316015.279,4834704.556,-79.360965046,43.652199714,"c(-79.3609650417063, 43.6521997140653)"
3629529,36605,BP-22384,2,College St,College St,North,St Luke Lane,East,NA,13,Downtown Yonge,Ring,Existing,0,314194.588,4835721.215,-79.383518274,43.661376217,"c(-79.3835182704698, 43.6613762232925)"
3629530,36608,BP-34849,832,Eglinton Ave E,Eglinton Ave E,North,Laird Dr,West,NA,15,NA,Ring,Existing,0,315615.599,4841510.818,-79.365783319,43.713470736,"c(-79.3657833175409, 43.7134707389009)"
3629531,36609,BP-36132,1308,Queen St W,Queen St W,North,Elm Grove Ave,East,NA,04,Parkdale Village,Ring,Existing,0,310372.39,4833544.43,-79.4309314,43.641820678,"c(-79.4309313970685, 43.6418206797726)"
3629532,36610,BP-32227,15,Mill St,Mill St,South,Parliament St,East,NA,10,NA,Ring,Existing,0,315969.987,4834491.008,-79.361530933,43.650278173,"c(-79.3615309378321, 43.6502781787915)"
3629533,36611,BP-23942,531,Bay St,Bay St,East,Dundas St W,South,NA,13,Downtown Yonge,Ring,Existing,0,314201.988,4835042.973,-79.383438324,43.655271052,"c(-79.3834383300204, 43.655271049639)"
3629534,36612,BP-32609,1315,Bay St,Bay St,East,Scollard St,North,NA,11,Bloor-Yorkville,Ring,Existing,0,313633.813,4836932.601,-79.390451369,43.672287162,"c(-79.3904513728967, 43.6722871682576)"
